transaction_id,user_id,transaction_amount,transaction_type,timestamp,account_balance,device_type,location,merchant_category,ip_address_flag,previous_fraudulent_activity,daily_transaction_count,avg_transaction_amount_7d,failed_transaction_count_7d,card_type,card_age,transaction_distance,authentication_method,risk_score,is_weekend,fraud_label
TXN_19375,USER_9209,58.07,ATM Withdrawal,2023-02-03 11:11:00,30800.74,Tablet,New York,Electronics,0,0,9,175.94,2,Amex,54,4443.55,Password,0.2329,1,0
TXN_16128,USER_6333,79.57,ATM Withdrawal,2023-10-07 18:11:00,54023.61,Tablet,Manchester,Restaurants,0,0,8,97.57,0,Visa,70,1617.5,PIN,0.9659,1,1
TXN_44675,USER_1002,126.4,ATM Withdrawal,2023-11-04 01:35:00,4923.37,Laptop,Sapporo,Groceries,0,0,6,317.95,1,Visa,175,2824.04,PIN,0.7146,1,0
TXN_42921,USER_8993,243.01,POS,2023-10-05 23:44:00,22358.83,Laptop,Tokyo,Groceries,0,0,4,39.35,3,Visa,194,301.23,OTP,0.234,0,0
TXN_49221,USER_8986,53.56,ATM Withdrawal,2023-01-08 21:15:00,59331.71,Mobile,Liverpool,Travel,0,0,1,129.75,0,Visa,137,392.05,PIN,0.4362,1,0
TXN_24590,USER_8830,65.03,Online,2023-09-04 12:19:00,90141.73,Laptop,Melbourne,Restaurants,0,0,13,259.18,4,Visa,144,1267.21,Biometric,0.2242,0,1
TXN_28035,USER_5445,30.49,POS,2023-10-28 04:29:00,25218.13,Laptop,San Francisco,Clothing,0,0,4,465.85,3,Mastercard,15,2114.05,Password,0.1954,0,0
TXN_36915,USER_8094,121.99,Bank Transfer,2023-04-21 19:37:00,88607.9,Mobile,Melbourne,Groceries,0,1,8,317.69,0,Amex,187,4615.86,Biometric,0.4463,0,0
TXN_20093,USER_6442,104.82,ATM Withdrawal,2023-06-20 15:21:00,80368.59,Mobile,London,Travel,0,0,4,206.11,1,Discover,97,392.12,Biometric,0.8996,0,1
TXN_43059,USER_5523,54.61,ATM Withdrawal,2023-12-27 17:37:00,86369.67,Mobile,Houston,Travel,0,0,4,85.03,2,Visa,57,3133.26,Password,0.4314,0,0
TXN_12934,USER_6840,431.82,ATM Withdrawal,2023-08-17 22:19:00,66483.48,Laptop,Birmingham,Restaurants,0,0,1,262.36,2,Amex,110,3054.5,Password,0.2881,0,0
TXN_44273,USER_5581,73.87,Bank Transfer,2023-08-16 15:23:00,16238.63,Tablet,Delhi,Electronics,1,0,11,344.6,4,Discover,177,4378.67,Biometric,0.9376,1,1
TXN_34876,USER_9813,106.83,Bank Transfer,2023-09-07 03:36:00,90301.3,Tablet,Bangalore,Clothing,0,0,14,346.6,4,Visa,125,1060.79,Password,0.6907,0,1
TXN_7379,USER_4238,105.42,Online,2023-06-12 18:15:00,83137.05,Laptop,London,Restaurants,0,0,10,179.55,3,Amex,92,1212.65,OTP,0.8238,0,0
TXN_34045,USER_1377,36.1,POS,2023-09-07 03:48:00,12809.52,Tablet,Los Angeles,Restaurants,0,0,12,229.74,0,Discover,29,323.46,PIN,0.7203,0,0
TXN_13296,USER_2148,288.54,Bank Transfer,2023-11-29 15:30:00,15603.21,Mobile,Brisbane,Restaurants,0,1,1,309.98,0,Amex,220,1115.26,OTP,0.4296,0,0
TXN_8762,USER_7553,33.75,Bank Transfer,2023-12-13 14:43:00,71595.8,Tablet,Chicago,Groceries,0,0,6,437.69,4,Amex,201,535.13,Password,0.0848,0,1
TXN_36278,USER_7882,54.12,Bank Transfer,2023-04-10 10:50:00,7598.84,Mobile,Tokyo,Electronics,0,0,6,281.82,0,Amex,172,4979.02,Biometric,0.6324,1,0
TXN_46024,USER_1616,79.52,Online,2023-01-31 11:51:00,60894.64,Laptop,Chicago,Restaurants,0,0,5,172.87,3,Amex,64,4349.36,PIN,0.6244,0,0
TXN_6064,USER_4880,78.84,Bank Transfer,2023-12-27 10:39:00,34632.4,Laptop,Sydney,Clothing,0,0,12,29.91,3,Mastercard,84,3587.58,Password,0.7192,0,0
TXN_44519,USER_4860,262.83,Online,2023-07-23 13:35:00,83471.66,Mobile,Chicago,Travel,0,0,3,234.45,1,Discover,164,3916.16,PIN,0.6635,0,0
TXN_40003,USER_9060,18.38,Online,2023-09-10 05:55:00,21009.4,Tablet,New York,Electronics,0,0,14,92.7,0,Mastercard,30,2185.31,Password,0.5513,1,0
TXN_31150,USER_6357,38.04,ATM Withdrawal,2023-05-09 12:02:00,52767.21,Tablet,Hyderabad,Travel,0,0,1,414.13,0,Amex,8,3173.35,Biometric,0.479,1,0
TXN_43989,USER_1852,46.94,ATM Withdrawal,2023-06-27 07:11:00,49260.36,Tablet,Leeds,Electronics,0,0,4,456.42,4,Discover,3,3572.75,OTP,0.6704,1,1
TXN_30195,USER_6713,98.5,Online,2023-10-25 13:08:00,9667.5,Tablet,Tokyo,Electronics,1,0,12,335.57,1,Amex,62,4109.5,Biometric,0.4821,1,0
TXN_44277,USER_6080,232.39,Online,2023-11-04 21:25:00,17048.37,Tablet,Sydney,Travel,1,0,13,325.01,1,Mastercard,18,4141.97,Biometric,0.1487,0,0
TXN_32211,USER_2210,29.58,Bank Transfer,2023-05-06 11:11:00,96069.46,Mobile,Leeds,Restaurants,0,0,9,436.48,2,Amex,185,1633.72,PIN,0.5253,0,0
TXN_44794,USER_1545,88.4,ATM Withdrawal,2023-11-07 09:44:00,41140.4,Tablet,Delhi,Travel,0,0,7,426.1,2,Discover,217,2528.56,Biometric,0.282,0,0
TXN_2807,USER_3092,415.47,Online,2023-03-09 01:36:00,68144.1,Mobile,Perth,Electronics,0,0,6,147.32,0,Amex,196,1139.55,Biometric,0.795,1,0
TXN_25192,USER_6794,126.53,Online,2023-09-01 01:38:00,31247.15,Tablet,Mumbai,Clothing,0,0,11,308.01,3,Discover,140,1740.12,Password,0.5863,0,0
TXN_27970,USER_9080,163.23,Online,2023-02-25 09:02:00,76072.56,Tablet,New York,Restaurants,0,0,6,244.75,1,Visa,173,2970.94,PIN,0.9652,0,1
TXN_14319,USER_7196,97.26,POS,2023-01-11 22:57:00,97286.57,Mobile,Sapporo,Restaurants,0,0,14,450.18,4,Discover,235,2603.41,Biometric,0.6967,0,1
TXN_33925,USER_9132,27.29,ATM Withdrawal,2023-02-08 18:16:00,55198.86,Mobile,Osaka,Groceries,0,0,6,272.52,4,Amex,117,211.44,OTP,0.5665,0,1
TXN_40708,USER_3226,183.79,Bank Transfer,2023-03-22 15:16:00,85615.58,Tablet,New York,Groceries,0,0,4,336.9,0,Discover,19,1372.95,Biometric,0.6513,0,0
TXN_39491,USER_8053,139.64,POS,2023-04-25 08:15:00,63265.83,Tablet,Perth,Clothing,0,0,4,75.46,2,Visa,39,343.22,Biometric,0.0826,0,0
TXN_35245,USER_7750,3.4,Bank Transfer,2023-10-06 01:50:00,86558.75,Tablet,Chicago,Restaurants,0,1,1,181.78,2,Mastercard,10,3281.78,PIN,0.2073,0,0
TXN_7848,USER_4960,3.39,Online,2023-02-28 19:38:00,59300.98,Tablet,Sydney,Groceries,0,1,5,310.43,2,Visa,103,1308.07,OTP,0.8349,0,0
TXN_14742,USER_6161,10.43,Online,2023-05-11 17:46:00,8690.51,Laptop,Sydney,Restaurants,0,0,1,460.82,4,Discover,14,1330.95,Password,0.9027,1,1
TXN_20788,USER_2216,57.46,ATM Withdrawal,2023-08-16 06:09:00,47666.59,Laptop,Manchester,Groceries,0,0,4,23.92,0,Visa,237,1696.84,Password,0.1881,0,0
TXN_28490,USER_4605,51.28,ATM Withdrawal,2023-10-02 02:34:00,29147.25,Laptop,Mumbai,Electronics,0,0,8,76.99,3,Mastercard,56,1201.88,Biometric,0.1691,0,0
TXN_2430,USER_6075,65.23,ATM Withdrawal,2023-11-07 03:27:00,74493.93,Laptop,Bangalore,Groceries,0,0,8,179.01,4,Visa,112,1782.8,OTP,0.1311,0,1
TXN_47543,USER_2186,73.63,ATM Withdrawal,2023-12-18 11:59:00,88795.85,Laptop,Sydney,Clothing,0,0,6,108.04,1,Visa,143,4400.44,Password,0.9534,0,1
TXN_43799,USER_4637,85.18,ATM Withdrawal,2023-01-03 17:29:00,28899.84,Laptop,Tokyo,Travel,0,0,4,493.66,3,Mastercard,67,5.19,Biometric,0.7291,0,0
TXN_15603,USER_1027,23.78,POS,2023-06-26 20:57:00,3611.26,Mobile,Kyoto,Electronics,0,0,9,442.62,1,Visa,74,903.76,Password,0.4451,1,0
TXN_8145,USER_7327,48.82,Bank Transfer,2023-10-05 19:53:00,68537.25,Tablet,Tokyo,Clothing,0,0,9,131.57,2,Visa,168,2586.1,Biometric,0.086,1,0
TXN_49243,USER_3421,65.76,Bank Transfer,2023-04-21 16:59:00,3521.93,Laptop,Chennai,Groceries,0,0,5,25.61,3,Amex,94,429.29,Biometric,0.4551,1,0
TXN_33573,USER_5432,24.39,Bank Transfer,2023-06-28 22:24:00,17106.82,Mobile,Tokyo,Restaurants,0,0,2,217.53,4,Discover,215,2470.28,Password,0.7057,0,1
TXN_49074,USER_9882,71.32,Online,2023-03-12 22:30:00,20623.69,Mobile,London,Restaurants,0,0,6,256.51,2,Discover,218,2993.56,Biometric,0.084,0,0
TXN_18276,USER_7666,121.52,Online,2023-06-29 14:55:00,40796.28,Tablet,Osaka,Groceries,0,0,7,154.07,3,Amex,12,1872.8,Biometric,0.5491,1,0
TXN_34918,USER_8981,38.26,Online,2023-03-22 00:30:00,76556.4,Tablet,Brisbane,Electronics,0,1,5,13.49,4,Discover,238,4937.61,OTP,0.902,0,1
TXN_48592,USER_8615,61.84,POS,2023-04-28 19:27:00,76269.54,Laptop,Tokyo,Travel,0,0,13,473.11,1,Visa,33,3757.84,OTP,0.8151,1,0
TXN_11753,USER_2018,10.53,POS,2023-12-28 17:31:00,24771.63,Mobile,London,Groceries,0,0,9,253.55,3,Discover,45,623.93,Biometric,0.6733,0,0
TXN_29105,USER_1871,183.75,Bank Transfer,2023-05-08 05:33:00,76524.04,Laptop,Los Angeles,Travel,0,0,1,427.6,2,Discover,37,432.74,OTP,0.2713,0,0
TXN_13986,USER_4317,121.08,POS,2023-11-25 04:59:00,51866.06,Mobile,Mumbai,Groceries,0,0,13,401.44,3,Amex,30,3573.41,Password,0.2063,0,0
TXN_22085,USER_2011,70.65,POS,2023-08-23 13:43:00,10948.26,Mobile,Melbourne,Restaurants,1,0,14,406.98,0,Discover,189,1463.12,Biometric,0.0145,1,0
TXN_39721,USER_5773,2.81,ATM Withdrawal,2023-06-20 22:04:00,17893.74,Mobile,San Francisco,Restaurants,0,0,10,58.65,1,Discover,220,3577.24,Biometric,0.2982,0,0
TXN_43872,USER_8008,315.97,POS,2023-06-11 09:11:00,54229.67,Laptop,London,Clothing,0,0,3,53.54,2,Mastercard,178,4678.87,Biometric,0.4484,1,0
TXN_36022,USER_2418,63.55,Bank Transfer,2023-08-16 08:50:00,71996.65,Mobile,Kyoto,Electronics,0,0,10,137.41,3,Discover,182,1344.19,Password,0.4614,0,0
TXN_650,USER_7996,1.95,ATM Withdrawal,2023-01-04 00:16:00,51472.67,Mobile,Tokyo,Clothing,0,0,10,282.75,4,Discover,60,727.27,Password,0.2513,0,1
TXN_28865,USER_5026,129.46,Online,2023-06-23 11:39:00,18075.3,Laptop,Chennai,Groceries,0,0,1,385.45,1,Amex,95,1764.29,Password,0.3956,0,0
TXN_22252,USER_5323,59.46,Bank Transfer,2023-05-12 09:27:00,66099.69,Mobile,London,Travel,0,0,7,385.07,1,Discover,239,3689.85,OTP,0.7555,0,0
TXN_13474,USER_1282,88.67,Bank Transfer,2023-04-30 11:42:00,42201.99,Tablet,Mumbai,Restaurants,0,0,2,56.15,1,Discover,108,3955.52,Password,0.2774,0,0
TXN_29006,USER_3129,2.04,ATM Withdrawal,2023-01-16 19:37:00,81193.73,Laptop,Tokyo,Groceries,0,0,8,309.08,2,Discover,20,963.5,Biometric,0.4571,0,0
TXN_32832,USER_4285,169.01,ATM Withdrawal,2023-10-18 08:56:00,29061.15,Tablet,Brisbane,Clothing,0,0,11,287.05,1,Discover,170,3323.79,OTP,0.1607,0,0
TXN_11135,USER_2992,32.96,POS,2023-08-22 00:26:00,73642.38,Tablet,London,Groceries,0,0,5,351.37,3,Amex,222,3040.49,Password,0.8357,0,0
TXN_6337,USER_6510,14.36,ATM Withdrawal,2023-07-23 04:16:00,51043.35,Mobile,Sydney,Electronics,0,0,7,269.72,4,Visa,155,1309.71,OTP,0.5006,0,1
TXN_20021,USER_5409,54.13,Bank Transfer,2023-06-12 23:06:00,48731.16,Tablet,Bangalore,Clothing,0,1,6,442.49,4,Visa,116,2890.06,PIN,0.9945,0,1
TXN_19896,USER_1247,4.12,POS,2023-03-08 05:43:00,90508.83,Mobile,Brisbane,Electronics,0,1,10,252.98,4,Mastercard,49,926.37,PIN,0.0053,0,1
TXN_30324,USER_6458,127.29,Bank Transfer,2023-10-17 02:16:00,32204.54,Mobile,Los Angeles,Restaurants,0,0,3,359.22,4,Discover,98,144.17,OTP,0.9337,0,1
TXN_35749,USER_2841,35.84,Online,2023-08-12 20:10:00,79132.12,Tablet,Mumbai,Electronics,0,1,4,473.76,3,Mastercard,160,1875.61,Biometric,0.4115,1,0
TXN_48147,USER_6197,108.15,Bank Transfer,2023-07-10 00:39:00,14189.43,Mobile,Birmingham,Restaurants,0,0,7,18.88,2,Amex,168,285.7,Password,0.9043,0,1
TXN_23502,USER_2117,91.97,ATM Withdrawal,2023-06-29 09:57:00,70993.96,Mobile,New York,Clothing,0,0,11,386.41,0,Visa,19,708.37,OTP,0.0226,1,0
TXN_42841,USER_2307,118.8,Online,2023-05-06 20:10:00,40566.47,Mobile,Houston,Clothing,0,1,4,205.16,2,Amex,174,3488.72,OTP,0.956,0,1
TXN_2486,USER_3394,31.18,Bank Transfer,2023-11-24 08:16:00,24959.82,Tablet,New York,Restaurants,0,0,1,42.29,3,Visa,99,4997.31,OTP,0.7993,1,0
TXN_14697,USER_4011,204.68,Bank Transfer,2023-12-04 19:37:00,57187.0,Tablet,San Francisco,Clothing,0,0,1,117.81,0,Visa,111,4986.18,PIN,0.9454,0,1
TXN_8445,USER_8032,8.45,ATM Withdrawal,2023-12-27 09:45:00,36868.17,Tablet,Mumbai,Electronics,0,0,8,470.52,2,Amex,149,4514.57,OTP,0.7597,0,0
TXN_42760,USER_4483,321.53,POS,2023-07-06 18:38:00,67882.49,Tablet,Mumbai,Electronics,0,0,14,193.23,3,Amex,124,3082.09,OTP,0.1463,1,0
TXN_46926,USER_2319,12.57,POS,2023-06-13 06:40:00,9307.7,Mobile,Chicago,Restaurants,0,0,4,66.63,0,Visa,187,4217.11,PIN,0.9574,0,1
TXN_18269,USER_3025,18.87,ATM Withdrawal,2023-08-31 22:28:00,62962.62,Tablet,Delhi,Restaurants,0,0,5,315.5,1,Mastercard,29,3814.46,PIN,0.7132,1,0
TXN_43549,USER_4898,40.68,ATM Withdrawal,2023-10-27 13:59:00,45843.3,Tablet,Bangalore,Clothing,0,0,12,43.98,0,Mastercard,36,4154.5,Password,0.2714,1,0
TXN_34193,USER_8376,75.22,Bank Transfer,2023-04-28 13:33:00,19666.12,Laptop,New York,Groceries,0,0,11,54.65,0,Discover,156,509.02,Biometric,0.6102,0,0
TXN_20059,USER_2795,9.5,ATM Withdrawal,2023-04-26 11:06:00,6468.0,Mobile,New York,Travel,0,0,6,226.96,3,Mastercard,70,3615.42,Biometric,0.4094,0,0
TXN_8375,USER_3273,167.81,Online,2023-10-20 16:26:00,58074.04,Mobile,Bangalore,Travel,0,0,4,174.07,1,Amex,155,4983.29,PIN,0.5847,1,0
TXN_10143,USER_8749,0.61,Online,2023-10-31 01:37:00,47090.79,Tablet,Perth,Travel,0,0,9,360.27,1,Visa,81,270.96,OTP,0.3941,0,0
TXN_27877,USER_7368,19.41,ATM Withdrawal,2023-10-30 19:45:00,49938.2,Laptop,London,Electronics,0,0,9,407.74,4,Discover,128,2535.34,PIN,0.3726,0,1
TXN_8488,USER_6084,406.8,Online,2023-09-27 18:09:00,48862.95,Tablet,Los Angeles,Clothing,0,0,14,95.07,1,Discover,174,2123.24,Biometric,0.6319,1,0
TXN_19526,USER_8432,36.53,Bank Transfer,2023-10-27 10:53:00,22195.94,Tablet,Mumbai,Clothing,0,0,7,206.88,0,Discover,171,4843.44,PIN,0.6931,0,0
TXN_25359,USER_6680,300.95,ATM Withdrawal,2023-03-10 14:00:00,94616.17,Laptop,New York,Groceries,0,0,3,14.14,4,Visa,33,4824.92,PIN,0.0847,1,1
TXN_28755,USER_2639,245.11,ATM Withdrawal,2023-08-16 20:30:00,18263.31,Tablet,Mumbai,Restaurants,0,0,6,416.31,1,Discover,148,3914.41,PIN,0.6428,1,0
TXN_47819,USER_1547,54.13,ATM Withdrawal,2023-08-27 08:56:00,10417.11,Mobile,Mumbai,Restaurants,0,0,12,62.13,1,Discover,63,4152.75,OTP,0.0081,0,0
TXN_39814,USER_8098,16.44,Bank Transfer,2023-08-07 16:35:00,56417.54,Tablet,Sydney,Groceries,0,0,12,181.34,0,Amex,219,3209.47,PIN,0.146,0,0
TXN_25252,USER_2364,0.16,ATM Withdrawal,2023-03-30 07:37:00,14121.94,Tablet,Kyoto,Clothing,0,0,8,489.93,2,Discover,136,4797.92,PIN,0.8405,1,0
TXN_49258,USER_6242,92.35,Online,2023-07-17 04:08:00,62201.18,Laptop,Los Angeles,Restaurants,1,0,3,142.22,2,Discover,27,4929.17,Biometric,0.0151,0,0
TXN_9048,USER_5460,20.9,ATM Withdrawal,2023-02-17 22:07:00,57015.36,Tablet,London,Restaurants,0,0,11,52.56,2,Discover,236,2036.87,Biometric,0.6444,1,0
TXN_37099,USER_7444,69.48,Online,2023-09-28 08:52:00,9813.57,Mobile,Mumbai,Clothing,0,0,13,267.89,4,Visa,169,3368.37,Biometric,0.5748,0,1
TXN_29724,USER_3974,1.45,POS,2023-08-24 13:17:00,95434.23,Mobile,Chennai,Travel,0,0,11,67.11,2,Visa,195,2225.52,PIN,0.5903,0,0
TXN_8342,USER_8028,106.88,Online,2023-01-05 00:03:00,77903.63,Tablet,Los Angeles,Electronics,0,0,14,169.06,4,Mastercard,55,3888.52,PIN,0.8234,0,1
TXN_8311,USER_3627,90.38,ATM Withdrawal,2023-10-04 08:21:00,92407.63,Tablet,Sydney,Travel,0,0,9,84.65,1,Visa,223,3527.58,Biometric,0.9474,0,1
TXN_19500,USER_1473,135.69,Bank Transfer,2023-08-08 08:56:00,80228.89,Laptop,Sydney,Travel,0,0,13,306.52,0,Visa,28,566.52,OTP,0.0323,0,0
TXN_15188,USER_1244,10.76,Bank Transfer,2023-09-02 14:08:00,95863.42,Laptop,Perth,Restaurants,0,0,11,477.58,4,Mastercard,13,3765.8,OTP,0.024,1,1
TXN_23973,USER_2250,83.48,ATM Withdrawal,2023-04-15 15:55:00,73961.58,Mobile,Brisbane,Electronics,0,0,10,408.3,1,Visa,32,504.74,PIN,0.8254,1,0
TXN_25358,USER_9183,75.0,POS,2023-10-13 14:04:00,2128.31,Mobile,Leeds,Groceries,0,0,5,74.61,3,Amex,238,422.95,PIN,0.3987,1,0
TXN_44164,USER_4215,52.44,ATM Withdrawal,2023-08-26 23:17:00,31968.18,Laptop,Bangalore,Clothing,0,0,3,207.2,3,Amex,200,1887.14,PIN,0.9837,0,1
TXN_4167,USER_1896,279.57,Bank Transfer,2023-04-13 13:21:00,36916.26,Tablet,Yokohama,Groceries,0,0,11,281.95,2,Amex,238,572.19,Biometric,0.6922,0,0
TXN_4701,USER_8354,81.32,Online,2023-09-04 16:42:00,66561.03,Mobile,Los Angeles,Electronics,0,0,7,405.52,4,Visa,39,1633.37,OTP,0.9654,0,1
TXN_21657,USER_4187,82.38,Bank Transfer,2023-06-28 08:32:00,88951.58,Tablet,Tokyo,Groceries,0,1,8,206.42,2,Discover,50,1336.91,Biometric,0.846,0,0
TXN_3669,USER_6944,207.86,POS,2023-08-12 12:25:00,36452.18,Tablet,London,Travel,0,1,14,375.74,4,Visa,42,2964.85,Biometric,0.438,0,1
TXN_14901,USER_4989,100.69,Online,2023-07-17 01:51:00,2233.92,Laptop,Manchester,Restaurants,0,0,1,330.85,2,Visa,195,4040.04,Password,0.8889,0,1
TXN_6765,USER_2174,0.45,ATM Withdrawal,2023-12-11 05:42:00,82633.69,Laptop,New York,Travel,0,0,13,175.8,1,Mastercard,60,3854.37,Biometric,0.0005,0,0
TXN_38965,USER_9634,90.77,POS,2023-04-09 03:56:00,20355.99,Tablet,Mumbai,Travel,0,0,10,202.73,3,Mastercard,154,833.74,OTP,0.4707,0,0
TXN_40693,USER_9270,265.87,POS,2023-03-07 18:07:00,35074.79,Laptop,Manchester,Restaurants,0,0,13,234.17,3,Visa,67,2114.26,Password,0.447,0,0
TXN_28844,USER_6041,197.84,ATM Withdrawal,2023-11-17 04:08:00,87817.45,Tablet,London,Electronics,0,1,10,231.1,2,Discover,182,790.62,Password,0.1299,0,0
TXN_30780,USER_2004,171.42,ATM Withdrawal,2023-12-06 06:58:00,87405.57,Mobile,Bangalore,Travel,0,0,6,430.81,3,Discover,187,4243.44,Biometric,0.4604,0,0
TXN_25695,USER_6251,6.11,Bank Transfer,2023-09-25 14:01:00,45751.86,Laptop,Melbourne,Electronics,1,0,13,390.76,2,Visa,77,1447.59,Password,0.894,1,1
TXN_47662,USER_3613,44.63,POS,2023-09-07 10:55:00,29465.2,Laptop,Leeds,Electronics,0,1,12,347.04,2,Mastercard,50,1482.38,PIN,0.7161,0,0
TXN_34955,USER_8259,67.66,Bank Transfer,2023-09-06 04:34:00,14771.12,Laptop,Tokyo,Restaurants,0,0,6,463.7,0,Mastercard,122,2025.94,OTP,0.9949,0,1
TXN_11177,USER_6349,139.14,POS,2023-01-08 06:12:00,96469.73,Tablet,Tokyo,Clothing,0,0,10,413.44,0,Discover,206,3206.86,Password,0.4902,0,0
TXN_3824,USER_3387,112.09,POS,2023-01-05 16:40:00,36707.1,Mobile,Sydney,Groceries,0,0,8,196.29,0,Visa,146,2996.44,Password,0.8094,0,0
TXN_10399,USER_4664,26.73,ATM Withdrawal,2023-10-18 03:50:00,10641.16,Laptop,Sapporo,Restaurants,0,0,2,114.59,3,Amex,111,2078.19,PIN,0.9565,0,1
TXN_48181,USER_1282,88.69,POS,2023-02-19 14:00:00,51758.21,Tablet,New York,Travel,0,1,2,389.34,3,Amex,4,2663.93,OTP,0.0327,0,0
TXN_14721,USER_5441,284.17,ATM Withdrawal,2023-08-01 07:05:00,22099.41,Laptop,Melbourne,Clothing,1,1,7,58.49,0,Mastercard,123,3172.76,PIN,0.5744,1,0
TXN_20341,USER_9137,168.35,ATM Withdrawal,2023-10-09 00:49:00,40651.53,Tablet,Sydney,Electronics,0,0,10,23.36,3,Mastercard,209,1285.34,PIN,0.1275,0,0
TXN_30940,USER_4063,134.49,Online,2023-02-09 10:41:00,15027.41,Laptop,Los Angeles,Groceries,0,0,9,439.5,0,Amex,7,3127.48,PIN,0.4959,1,0
TXN_33804,USER_1219,51.57,Bank Transfer,2023-08-05 10:19:00,61900.04,Laptop,London,Clothing,0,0,10,288.26,4,Visa,113,324.68,Biometric,0.7064,0,1
TXN_44829,USER_9940,179.57,Bank Transfer,2023-09-08 09:49:00,38887.79,Tablet,New York,Restaurants,0,0,5,105.92,2,Amex,114,4923.49,PIN,0.0593,1,0
TXN_43917,USER_8069,113.29,ATM Withdrawal,2023-12-18 15:39:00,95937.23,Laptop,Chennai,Restaurants,0,0,6,253.66,0,Discover,87,3482.49,Password,0.0564,0,0
TXN_22736,USER_9032,38.03,Online,2023-09-03 19:34:00,20777.79,Mobile,Bangalore,Restaurants,1,0,8,135.7,1,Discover,43,97.15,Password,0.1078,0,0
TXN_49021,USER_6774,216.34,Bank Transfer,2023-05-06 03:28:00,965.74,Laptop,Perth,Restaurants,0,0,1,319.87,0,Discover,168,801.84,Biometric,0.6824,0,0
TXN_17678,USER_4906,324.11,Online,2023-01-21 20:37:00,4358.77,Laptop,Delhi,Clothing,0,1,10,432.97,4,Amex,102,2990.35,Biometric,0.3612,0,1
TXN_11744,USER_4783,24.94,Bank Transfer,2023-06-09 19:49:00,44686.58,Mobile,Osaka,Electronics,0,0,2,429.64,0,Discover,7,3499.12,Biometric,0.6353,0,0
TXN_18953,USER_5258,136.77,ATM Withdrawal,2023-08-21 03:04:00,622.77,Tablet,Hyderabad,Electronics,0,0,2,52.92,1,Mastercard,84,4024.88,OTP,0.7863,0,0
TXN_31832,USER_2310,13.6,Bank Transfer,2023-03-14 09:52:00,74328.5,Tablet,Melbourne,Clothing,0,0,13,258.42,4,Mastercard,49,4608.2,Biometric,0.194,0,1
TXN_30489,USER_7389,97.28,Online,2023-09-27 13:03:00,37421.9,Tablet,Birmingham,Restaurants,1,0,7,444.46,1,Visa,141,2568.66,PIN,0.4387,0,0
TXN_37960,USER_9431,57.7,Bank Transfer,2023-03-11 20:43:00,44481.49,Laptop,New York,Groceries,0,0,13,432.68,0,Amex,38,2109.92,Password,0.3884,0,0
TXN_41616,USER_5262,206.71,ATM Withdrawal,2023-02-19 09:49:00,64348.78,Tablet,Houston,Restaurants,0,0,13,467.38,4,Discover,126,4240.29,Password,0.634,0,1
TXN_11661,USER_3088,143.02,POS,2023-12-23 21:26:00,83078.13,Laptop,Sydney,Electronics,0,0,14,95.56,0,Discover,9,1119.67,Biometric,0.2513,0,0
TXN_14403,USER_3184,11.2,Online,2023-12-26 19:08:00,60323.55,Laptop,Liverpool,Groceries,0,0,14,289.77,1,Mastercard,45,1602.8,Biometric,0.0303,1,0
TXN_14983,USER_4647,38.21,POS,2023-11-18 16:07:00,34581.86,Mobile,New York,Electronics,0,0,5,405.88,2,Mastercard,198,2890.54,Biometric,0.5274,1,0
TXN_33344,USER_9206,99.83,ATM Withdrawal,2023-12-05 16:27:00,18765.1,Mobile,Melbourne,Clothing,0,0,12,231.36,3,Mastercard,128,1948.44,PIN,0.4467,0,0
TXN_4458,USER_3537,106.49,Online,2023-08-14 15:36:00,81086.48,Tablet,Manchester,Clothing,0,0,14,233.21,2,Visa,155,4437.77,PIN,0.2914,0,0
TXN_22161,USER_1568,48.33,POS,2023-07-18 04:34:00,14766.68,Laptop,Sapporo,Travel,1,0,2,326.45,4,Discover,36,2581.17,Password,0.3443,0,1
TXN_2413,USER_6661,142.98,POS,2023-07-13 15:57:00,46186.34,Tablet,Melbourne,Clothing,0,0,11,196.04,0,Discover,205,1128.69,OTP,0.3107,0,0
TXN_14768,USER_2112,179.01,Bank Transfer,2023-09-15 02:40:00,21654.51,Tablet,London,Restaurants,0,0,9,264.44,4,Mastercard,6,1521.7,Password,0.0388,0,1
TXN_39286,USER_1825,73.13,ATM Withdrawal,2023-02-22 17:22:00,29957.1,Tablet,Los Angeles,Groceries,0,0,14,194.48,3,Visa,99,2718.07,Password,0.0815,0,0
TXN_4445,USER_1320,5.26,ATM Withdrawal,2023-05-10 02:00:00,40570.25,Laptop,Sydney,Electronics,0,0,12,374.13,4,Visa,193,2016.86,Biometric,0.5363,0,1
TXN_9193,USER_9744,206.52,Online,2023-05-19 04:12:00,60700.16,Tablet,Bangalore,Restaurants,0,0,10,27.41,0,Mastercard,41,1851.5,PIN,0.0395,0,0
TXN_35790,USER_2244,267.06,POS,2023-01-28 19:00:00,54147.67,Tablet,Birmingham,Restaurants,0,0,3,15.91,1,Amex,65,2032.47,OTP,0.4248,0,0
TXN_6484,USER_7213,0.91,POS,2023-05-15 16:01:00,25737.74,Mobile,Yokohama,Travel,1,0,7,452.77,1,Mastercard,138,332.63,PIN,0.2064,1,0
TXN_1643,USER_6208,97.99,Online,2023-02-04 13:43:00,44440.47,Tablet,London,Travel,0,0,11,441.09,3,Amex,70,3981.39,OTP,0.1032,0,0
